ID,category,Case_w,Case_wo,NoCNV_Control_w,NoCNV_Control_wo,LargeRare_Control_w,LargeRare_Control_wo,NEJM_Control_w,NEJM_Control_wo
16170,node,0,217,43,87752,2,4104,0,2210
16180,node,1,216,138,87657,10,4096,6,2204
16200,node,1,216,660,87135,30,4076,15,2195
16210,node,0,217,34,87761,0,4106,0,2210
16220,node,2,215,195,87600,8,4098,3,2207
16230,node,0,217,3,87792,0,4106,0,2210
16240,node,0,217,25,87770,0,4106,1,2209
16250,node,0,217,51,87744,1,4105,0,2210
16260,node,1,216,437,87358,18,4088,9,2201
16270,node,5,212,934,86861,30,4076,24,2186
16280,node,1,216,82,87713,5,4101,2,2208
16300,node,0,217,28,87767,1,4105,1,2209
16310,node,0,217,28,87767,1,4105,0,2210
16320,node,0,217,61,87734,1,4105,2,2208
16330,node,0,217,260,87535,16,4090,4,2206
16340,node,0,217,12,87783,0,4106,0,2210
16350,node,1,216,766,87029,36,4070,24,2186
16360,node,0,217,37,87758,3,4103,1,2209
16370,node,2,215,104,87691,6,4100,1,2209
16380,node,1,216,234,87561,6,4100,4,2206
16390,node,0,217,113,87682,4,4102,7,2203
16400,node,0,217,208,87587,14,4092,5,2205
16410,node,0,217,119,87676,5,4101,5,2205
16420,node,0,217,106,87689,5,4101,3,2207
16440,node,0,217,7,87788,0,4106,0,2210
16450,node,0,217,28,87767,1,4105,0,2210
16460,node,0,217,1,87794,1,4105,0,2210
16490,node,0,217,5,87790,0,4106,0,2210
16500,node,1,216,66,87729,3,4103,1,2209
16520,node,0,217,15,87780,0,4106,0,2210
16530,node,0,217,26,87769,1,4105,1,2209
16540,node,0,217,6,87789,1,4105,0,2210
16550,node,0,217,9,87786,1,4105,0,2210
16560,node,0,217,1,87794,0,4106,0,2210
16580,node,0,217,1,87794,0,4106,0,2210
16590,node,0,217,16,87779,0,4106,1,2209
16600,node,1,216,115,87680,6,4100,4,2206
16620,node,0,217,33,87762,7,4099,1,2209
16630,node,0,217,19,87776,1,4105,0,2210
16640,node,0,217,1,87794,0,4106,0,2210
16650,node,1,216,209,87586,10,4096,2,2208
16660,node,0,217,1,87794,0,4106,0,2210
16670,node,0,217,5,87790,1,4105,0,2210
16680,node,0,217,1,87794,0,4106,0,2210
16690,node,0,217,6,87789,1,4105,0,2210
16700,node,0,217,33,87762,3,4103,1,2209
16710,node,0,217,12,87783,1,4105,0,2210
16730,node,0,217,6,87789,0,4106,0,2210
16740,node,0,217,1,87794,0,4106,0,2210
16770,node,0,217,17,87778,1,4105,1,2209
16780,node,0,217,12,87783,0,4106,1,2209
16810,node,0,217,4,87791,0,4106,0,2210
16820,node,0,217,1,87794,0,4106,0,2210
16840,node,0,217,1,87794,0,4106,0,2210
16850,node,1,216,123,87672,9,4097,0,2210
16860,node,0,217,7,87788,1,4105,0,2210
16870,node,0,217,19,87776,0,4106,0,2210
16880,node,0,217,313,87482,20,4086,5,2205
16900,node,0,217,2,87793,0,4106,0,2210
16920,node,0,217,1,87794,0,4106,0,2210
16930,node,0,217,1,87794,0,4106,0,2210
16940,node,0,217,0,87795,1,4105,0,2210
16950,node,0,217,4,87791,1,4105,0,2210
16980,node,0,217,26,87769,2,4104,1,2209
17010,node,0,217,1,87794,0,4106,0,2210
17020,node,0,217,9,87786,2,4104,0,2210
17040,node,0,217,1,87794,0,4106,0,2210
17060,node,1,216,190,87605,7,4099,3,2207
17070,node,0,217,3,87792,0,4106,0,2210
17080,node,1,216,14,87781,1,4105,1,2209
17090,node,0,217,11,87784,0,4106,0,2210
17110,node,0,217,17,87778,2,4104,1,2209
17120,node,0,217,190,87605,75,4031,6,2204
17140,node,0,217,0,87795,0,4106,1,2209
17150,node,0,217,20,87775,1,4105,1,2209
17160,node,0,217,3,87792,0,4106,0,2210
17180,node,0,217,1,87794,0,4106,0,2210
17200,node,0,217,9,87786,4,4102,0,2210
17220,node,0,217,107,87688,9,4097,4,2206
17230,node,0,217,50,87745,4,4102,1,2209
17240,node,0,217,1,87794,0,4106,0,2210
17260,node,0,217,6,87789,0,4106,0,2210
17280,node,0,217,1,87794,0,4106,0,2210
17290,node,0,217,2,87793,0,4106,0,2210
17300,node,0,217,2,87793,0,4106,0,2210
17310,node,0,217,5,87790,0,4106,2,2208
17330,node,0,217,4,87791,0,4106,1,2209
17340,node,0,217,16,87779,0,4106,0,2210
17400,node,0,217,1,87794,0,4106,0,2210
17440,node,0,217,3,87792,1,4105,0,2210
17450,node,0,217,1,87794,0,4106,0,2210
17460,node,0,217,2,87793,1,4105,1,2209
17470,node,0,217,1,87794,0,4106,0,2210
17490,node,0,217,6,87789,0,4106,0,2210
17500,node,0,217,3,87792,2,4104,0,2210
17530,node,0,217,14,87781,3,4103,1,2209
17560,node,0,217,1,87794,0,4106,0,2210
17610,node,0,217,2,87793,0,4106,0,2210
17620,node,0,217,1,87794,0,4106,0,2210
17630,node,0,217,1,87794,0,4106,0,2210
17640,node,0,217,3,87792,0,4106,0,2210
17650,node,0,217,82,87713,4,4102,1,2209
17670,node,0,217,12,87783,0,4106,0,2210
17680,node,0,217,5,87790,0,4106,0,2210
17690,node,0,217,1,87794,0,4106,0,2210
17710,node,0,217,9,87786,0,4106,0,2210
17720,node,0,217,2,87793,0,4106,0,2210
17730,node,0,217,3,87792,1,4105,0,2210
17740,node,0,217,9,87786,0,4106,1,2209
17760,node,0,217,1,87794,0,4106,0,2210
17770,node,0,217,1,87794,0,4106,0,2210
17800,node,0,217,18,87777,0,4106,0,2210
17820,node,0,217,3,87792,0,4106,0,2210
17860,node,0,217,3,87792,0,4106,0,2210
17870,node,0,217,0,87795,1,4105,1,2209
17880,node,0,217,4,87791,1,4105,0,2210
17890,node,0,217,72,87723,4,4102,1,2209
17900,node,0,217,8,87787,0,4106,1,2209
17910,node,0,217,52,87743,2,4104,0,2210
17920,node,0,217,52,87743,2,4104,0,2210
17930,node,1,216,38,87757,2,4104,0,2210
17940,node,0,217,3,87792,1,4105,0,2210
17970,node,0,217,2,87793,0,4106,0,2210
17980,node,0,217,5,87790,1,4105,0,2210
17990,node,0,217,14,87781,1,4105,2,2208
18000,node,0,217,58,87737,2,4104,1,2209
18010,node,0,217,17,87778,0,4106,0,2210
18020,node,0,217,34,87761,1,4105,2,2208
18030,node,0,217,42,87753,1,4105,0,2210
18040,node,1,216,49,87746,4,4102,2,2208
18050,node,0,217,2,87793,0,4106,0,2210
18060,node,0,217,6,87789,0,4106,0,2210
18080,node,0,217,34,87761,1,4105,1,2209
18090,node,1,216,363,87432,12,4094,8,2202
18100,node,0,217,7,87788,1,4105,0,2210
18110,node,1,216,286,87509,15,4091,5,2205
18130,node,0,217,5,87790,1,4105,0,2210
18140,node,0,217,2,87793,0,4106,0,2210
18160,node,0,217,134,87661,10,4096,2,2208
18180,node,0,217,2,87793,0,4106,1,2209
18190,node,0,217,31,87764,0,4106,1,2209
18200,node,0,217,11,87784,1,4105,0,2210
18210,node,0,217,2,87793,0,4106,0,2210
18220,node,0,217,16,87779,1,4105,0,2210
18230,node,1,216,104,87691,2,4104,3,2207
18240,node,0,217,1,87794,0,4106,0,2210
18260,node,0,217,67,87728,3,4103,0,2210
18270,node,0,217,4,87791,0,4106,0,2210
18280,node,0,217,2,87793,0,4106,0,2210
18290,node,0,217,3,87792,0,4106,0,2210
18300,node,0,217,2,87793,0,4106,0,2210
18310,node,0,217,3,87792,0,4106,0,2210
18330,node,0,217,16,87779,2,4104,0,2210
18340,node,0,217,57,87738,0,4106,0,2210
18350,node,0,217,1,87794,1,4105,0,2210
18360,node,0,217,58,87737,6,4100,4,2206
18370,node,0,217,5,87790,0,4106,0,2210
18380,node,0,217,7,87788,0,4106,0,2210
18390,node,0,217,2,87793,0,4106,0,2210
18410,node,0,217,9,87786,1,4105,0,2210
18430,node,1,216,119,87676,4,4102,3,2207
18440,node,0,217,17,87778,2,4104,0,2210
18450,node,0,217,4,87791,2,4104,2,2208
18470,node,4,213,623,87172,29,4077,18,2192
18480,node,0,217,20,87775,1,4105,1,2209
18490,node,0,217,687,87108,33,4073,19,2191
18500,node,1,216,862,86933,42,4064,15,2195
18510,node,4,213,491,87304,18,4088,15,2195
18520,node,4,213,1653,86142,79,4027,53,2157
18530,node,0,217,657,87138,22,4084,16,2194
18540,node,0,217,111,87684,6,4100,5,2205
18550,node,2,215,975,86820,52,4054,31,2179
18560,node,0,217,32,87763,1,4105,0,2210
18580,node,1,216,31,87764,1,4105,1,2209
18590,node,0,217,231,87564,19,4087,6,2204
18600,node,0,217,53,87742,1,4105,0,2210
18610,node,0,217,15,87780,1,4105,0,2210
18620,node,0,217,11,87784,1,4105,0,2210
18630,node,0,217,20,87775,1,4105,1,2209
18640,node,0,217,7,87788,1,4105,0,2210
18650,node,0,217,5,87790,0,4106,0,2210
18660,node,0,217,10,87785,0,4106,0,2210
18680,node,0,217,58,87737,0,4106,0,2210
18690,node,0,217,24,87771,0,4106,1,2209
18710,node,0,217,12,87783,1,4105,1,2209
18720,node,0,217,0,87795,1,4105,0,2210
18740,node,0,217,8,87787,0,4106,0,2210
18750,node,0,217,13,87782,1,4105,0,2210
18760,node,0,217,3,87792,0,4106,0,2210
18770,node,0,217,1,87794,0,4106,0,2210
18800,node,0,217,5,87790,0,4106,0,2210
18810,node,0,217,18,87777,0,4106,0,2210
18820,node,0,217,9,87786,0,4106,0,2210
18830,node,0,217,16,87779,1,4105,0,2210
18840,node,0,217,20,87775,0,4106,0,2210
18850,node,0,217,6,87789,0,4106,0,2210
18860,node,0,217,2,87793,1,4105,0,2210
18870,node,0,217,4,87791,1,4105,0,2210
18880,node,0,217,3,87792,0,4106,0,2210
18890,node,0,217,6,87789,0,4106,0,2210
18910,node,0,217,300,87495,16,4090,5,2205
18920,node,2,215,640,87155,39,4067,9,2201
18930,node,1,216,541,87254,26,4080,9,2201
18940,node,0,217,101,87694,9,4097,4,2206
18950,node,0,217,3,87792,0,4106,0,2210
18960,node,0,217,81,87714,3,4103,2,2208
18970,node,0,217,229,87566,12,4094,7,2203
18980,node,0,217,89,87706,2,4104,0,2210
18990,node,0,217,91,87704,4,4102,2,2208
19010,node,3,214,488,87307,18,4088,8,2202
19020,node,0,217,13,87782,1,4105,0,2210
19050,node,0,217,2,87793,0,4106,0,2210
19090,node,0,217,2,87793,0,4106,0,2210
19120,node,0,217,25,87770,0,4106,1,2209
19130,node,0,217,49,87746,4,4102,2,2208
19140,node,0,217,59,87736,4,4102,2,2208
19150,node,0,217,6,87789,0,4106,0,2210
19160,node,0,217,2,87793,0,4106,0,2210
19170,node,0,217,11,87784,0,4106,0,2210
19180,node,0,217,2,87793,0,4106,0,2210
19190,node,0,217,13,87782,0,4106,0,2210
19210,node,1,216,42,87753,2,4104,3,2207
19220,node,0,217,78,87717,2,4104,3,2207
19230,node,0,217,37,87758,0,4106,0,2210
19240,node,2,215,474,87321,22,4084,6,2204
19250,node,0,217,114,87681,5,4101,1,2209
19260,node,0,217,391,87404,11,4095,4,2206
19270,node,0,217,135,87660,6,4100,3,2207
19280,node,0,217,159,87636,11,4095,7,2203
19290,node,0,217,15,87780,1,4105,0,2210
19310,node,0,217,16,87779,0,4106,0,2210
19320,node,2,215,335,87460,20,4086,11,2199
19330,node,0,217,42,87753,0,4106,0,2210
19340,node,1,216,193,87602,7,4099,4,2206
19350,node,1,216,87,87708,5,4101,0,2210
19360,node,2,215,201,87594,6,4100,7,2203
19370,node,0,217,152,87643,5,4101,5,2205
19380,node,0,217,185,87610,6,4100,4,2206
19390,node,0,217,35,87760,2,4104,0,2210
19400,node,1,216,428,87367,15,4091,3,2207
19420,node,3,214,402,87393,26,4080,9,2201
19430,node,0,217,278,87517,21,4085,6,2204
19440,node,1,216,216,87579,6,4100,6,2204
19450,node,9,208,2449,85346,99,4007,69,2141
19470,node,0,217,37,87758,1,4105,1,2209
19480,node,0,217,35,87760,3,4103,1,2209
19490,node,0,217,1,87794,0,4106,0,2210
19500,node,0,217,23,87772,0,4106,1,2209
19510,node,1,216,398,87397,18,4088,14,2196
19530,node,0,217,36,87759,2,4104,2,2208
19540,node,0,217,6,87789,0,4106,0,2210
19550,node,0,217,10,87785,0,4106,0,2210
19560,node,1,216,3,87792,0,4106,0,2210
19590,node,0,217,6,87789,0,4106,0,2210
19600,node,0,217,19,87776,3,4103,0,2210
19610,node,0,217,2,87793,0,4106,0,2210
19620,node,0,217,4,87791,0,4106,0,2210
19630,node,0,217,8,87787,0,4106,0,2210
19670,node,0,217,19,87776,2,4104,0,2210
19680,node,0,217,1,87794,1,4105,0,2210
19700,node,0,217,33,87762,1,4105,0,2210
19710,node,0,217,2,87793,0,4106,0,2210
19730,node,0,217,1,87794,0,4106,0,2210
19750,node,0,217,9,87786,0,4106,0,2210
19760,node,0,217,1,87794,0,4106,0,2210
19770,node,0,217,2,87793,0,4106,0,2210
19780,node,0,217,15,87780,2,4104,0,2210
19790,node,0,217,2,87793,0,4106,0,2210
19800,node,0,217,1,87794,0,4106,0,2210
19810,node,0,217,3,87792,0,4106,0,2210
19820,node,0,217,3,87792,0,4106,0,2210
19840,node,1,216,119,87676,4,4102,5,2205
19850,node,0,217,8,87787,0,4106,0,2210
19860,node,1,216,54,87741,3,4103,1,2209
19880,node,0,217,10,87785,0,4106,0,2210
19890,node,0,217,3,87792,0,4106,0,2210
19900,node,0,217,19,87776,1,4105,1,2209
19910,node,0,217,77,87718,6,4100,1,2209
19920,node,0,217,3,87792,1,4105,0,2210
19950,node,0,217,75,87720,4,4102,2,2208
19970,node,0,217,79,87716,3,4103,3,2207
19980,node,0,217,110,87685,6,4100,8,2202
19990,node,0,217,109,87686,3,4103,2,2208
20020,node,0,217,3,87792,0,4106,0,2210
20080,node,0,217,16,87779,1,4105,0,2210
20090,node,0,217,147,87648,9,4097,2,2208
20100,node,0,217,47,87748,7,4099,2,2208
20110,node,0,217,3,87792,0,4106,0,2210
20130,node,0,217,28,87767,0,4106,0,2210
20140,node,0,217,36,87759,0,4106,0,2210
20150,node,1,216,17,87778,1,4105,0,2210
20160,node,0,217,9,87786,0,4106,1,2209
20170,node,1,216,113,87682,1,4105,2,2208
20180,node,0,217,96,87699,4,4102,3,2207
20190,node,0,217,23,87772,0,4106,1,2209
20200,node,0,217,49,87746,1,4105,2,2208
20210,node,0,217,16,87779,0,4106,0,2210
20230,node,0,217,10,87785,1,4105,0,2210
20240,node,0,217,35,87760,0,4106,0,2210
20250,node,0,217,1,87794,0,4106,0,2210
20260,node,0,217,1,87794,0,4106,1,2209
20270,node,0,217,2,87793,0,4106,0,2210
20280,node,0,217,6,87789,2,4104,0,2210
20310,node,0,217,9,87786,0,4106,2,2208
20320,node,0,217,31,87764,1,4105,0,2210
20340,node,0,217,7,87788,1,4105,0,2210
20370,node,0,217,14,87781,0,4106,0,2210
20380,node,0,217,14,87781,1,4105,1,2209
20390,node,0,217,1,87794,0,4106,0,2210
20420,node,0,217,37,87758,3,4103,4,2206
20430,node,0,217,5,87790,1,4105,0,2210
20440,node,0,217,5,87790,0,4106,0,2210
20450,node,0,217,3,87792,0,4106,0,2210
20460,node,0,217,194,87601,13,4093,5,2205
20480,node,0,217,1,87794,0,4106,0,2210
20500,node,0,217,2,87793,0,4106,0,2210
20510,node,0,217,1,87794,0,4106,1,2209
20520,node,1,216,1,87794,0,4106,0,2210
20540,node,0,217,15,87780,1,4105,0,2210
20550,node,0,217,7,87788,0,4106,0,2210
20560,node,0,217,36,87759,3,4103,1,2209
20570,node,0,217,3,87792,0,4106,0,2210
20580,node,0,217,4,87791,1,4105,1,2209
20590,node,0,217,1,87794,0,4106,0,2210
20620,node,0,217,8,87787,0,4106,1,2209
20630,node,0,217,8,87787,0,4106,1,2209
20640,node,0,217,2,87793,0,4106,0,2210
20650,node,0,217,15,87780,0,4106,0,2210
20660,node,0,217,6,87789,1,4105,0,2210
20680,node,0,217,3,87792,0,4106,0,2210
20690,node,0,217,5,87790,0,4106,0,2210
20700,node,0,217,8,87787,1,4105,0,2210
20710,node,0,217,7,87788,0,4106,0,2210
20720,node,0,217,122,87673,12,4094,2,2208
20740,node,0,217,3,87792,0,4106,0,2210
20750,node,0,217,7,87788,0,4106,0,2210
20760,node,0,217,9,87786,2,4104,0,2210
20770,node,0,217,1,87794,0,4106,0,2210
20780,node,0,217,3,87792,0,4106,0,2210
20790,node,0,217,2,87793,0,4106,0,2210
20810,node,0,217,2,87793,1,4105,1,2209
20820,node,0,217,80,87715,7,4099,1,2209
20840,node,0,217,1,87794,0,4106,0,2210
20850,node,0,217,54,87741,8,4098,2,2208
20860,node,0,217,76,87719,4,4102,3,2207
20870,node,0,217,71,87724,4,4102,2,2208
20880,node,0,217,22,87773,5,4101,1,2209
20900,node,0,217,8,87787,0,4106,0,2210
20910,node,0,217,10,87785,1,4105,0,2210
20930,node,1,216,24,87771,1,4105,2,2208
20940,node,0,217,71,87724,6,4100,0,2210
20950,node,0,217,4,87791,0,4106,0,2210
20970,node,0,217,5,87790,0,4106,1,2209
20980,node,0,217,36,87759,3,4103,1,2209
20990,node,0,217,31,87764,1,4105,2,2208
21000,node,0,217,29,87766,2,4104,1,2209
21010,node,0,217,8,87787,0,4106,0,2210
21030,node,0,217,169,87626,7,4099,7,2203
21040,node,0,217,2,87793,0,4106,0,2210
21050,node,0,217,899,86896,52,4054,37,2173
21060,node,9,208,2097,85698,97,4009,79,2131
21080,node,0,217,218,87577,15,4091,13,2197
21110,node,0,217,6,87789,0,4106,0,2210
21120,node,0,217,1,87794,0,4106,0,2210
21130,node,0,217,64,87731,4,4102,1,2209
21150,node,0,217,1,87794,0,4106,0,2210
21180,node,0,217,69,87726,3,4103,2,2208
21210,node,0,217,9,87786,0,4106,0,2210
21240,node,0,217,24,87771,1,4105,0,2210
21260,node,0,217,3,87792,0,4106,0,2210
21330,node,0,217,11,87784,0,4106,0,2210
21340,node,0,217,15,87780,2,4104,1,2209
21350,node,0,217,1,87794,0,4106,0,2210
21360,node,0,217,38,87757,1,4105,1,2209
21380,node,0,217,1,87794,0,4106,0,2210
21390,node,0,217,15,87780,2,4104,1,2209
21410,node,0,217,12,87783,0,4106,0,2210
21420,node,0,217,36,87759,1,4105,1,2209
21430,node,0,217,1,87794,0,4106,0,2210
21440,node,0,217,135,87660,2,4104,0,2210
21450,node,0,217,5,87790,0,4106,0,2210
21470,node,0,217,14,87781,0,4106,0,2210
21480,node,0,217,3,87792,0,4106,0,2210
21490,node,0,217,6,87789,0,4106,0,2210
21500,node,0,217,1,87794,0,4106,0,2210
21510,node,0,217,19,87776,1,4105,0,2210
21530,node,0,217,5,87790,0,4106,0,2210
21540,node,0,217,31,87764,5,4101,3,2207
21550,node,0,217,1,87794,1,4105,0,2210
21560,node,0,217,1,87794,0,4106,0,2210
21570,node,0,217,2,87793,0,4106,0,2210
21580,node,0,217,4,87791,0,4106,0,2210
21590,node,0,217,1,87794,0,4106,0,2210
21600,node,0,217,1,87794,1,4105,0,2210
21610,node,0,217,7,87788,0,4106,0,2210
21630,node,0,217,1,87794,0,4106,0,2210
21660,node,1,216,3,87792,0,4106,0,2210
21680,node,0,217,4,87791,0,4106,1,2209
21690,node,0,217,8,87787,1,4105,0,2210
21700,node,0,217,2,87793,0,4106,0,2210
21710,node,0,217,1,87794,0,4106,0,2210
21720,node,0,217,1,87794,0,4106,0,2210
21730,node,0,217,154,87641,8,4098,2,2208
21740,node,1,216,78,87717,3,4103,2,2208
21760,node,0,217,137,87658,8,4098,2,2208
21780,node,1,216,100,87695,4,4102,3,2207
21800,node,0,217,5,87790,0,4106,0,2210
21830,node,0,217,5,87790,0,4106,0,2210
21850,node,0,217,15,87780,1,4105,0,2210
21860,node,18,199,3942,83853,210,3896,114,2096
21870,node,0,217,19,87776,2,4104,0,2210
21880,node,0,217,24,87771,2,4104,0,2210
21890,node,0,217,4,87791,0,4106,0,2210
21910,node,0,217,29,87766,2,4104,0,2210
21920,node,0,217,7,87788,0,4106,0,2210
21930,node,0,217,85,87710,7,4099,4,2206
21940,node,0,217,27,87768,0,4106,2,2208
21950,node,0,217,2,87793,0,4106,0,2210
21960,node,1,216,34,87761,4,4102,1,2209
21970,node,0,217,33,87762,1,4105,1,2209
21980,node,1,216,55,87740,3,4103,0,2210
21990,node,0,217,73,87722,3,4103,2,2208
22010,node,0,217,11,87784,2,4104,2,2208
22020,node,0,217,2,87793,0,4106,0,2210
22030,node,0,217,5,87790,1,4105,0,2210
22040,node,0,217,134,87661,8,4098,4,2206
22050,node,0,217,8,87787,2,4104,1,2209
22060,node,0,217,26,87769,1,4105,1,2209
22070,node,2,215,467,87328,26,4080,9,2201
22080,node,0,217,1,87794,0,4106,0,2210
22090,node,0,217,24,87771,1,4105,0,2210
22100,node,3,214,1098,86697,71,4035,28,2182
22110,node,0,217,1,87794,0,4106,0,2210
22130,node,0,217,1,87794,0,4106,0,2210
22140,node,0,217,22,87773,0,4106,0,2210
22150,node,0,217,91,87704,8,4098,1,2209
22160,node,0,217,4,87791,1,4105,0,2210
22180,node,1,216,139,87656,6,4100,3,2207
22190,node,0,217,7,87788,1,4105,1,2209
22200,node,0,217,1,87794,0,4106,0,2210
22210,node,0,217,7,87788,0,4106,0,2210
22220,node,0,217,8,87787,1,4105,0,2210
22230,node,0,217,19,87776,3,4103,1,2209
22240,node,0,217,17,87778,1,4105,1,2209
22250,node,0,217,2,87793,0,4106,0,2210
22290,node,0,217,1,87794,0,4106,0,2210
22310,node,0,217,13,87782,0,4106,1,2209
22320,node,0,217,105,87690,7,4099,2,2208
22330,node,0,217,27,87768,1,4105,1,2209
22340,node,0,217,57,87738,1,4105,2,2208
22350,node,0,217,35,87760,3,4103,1,2209
22370,node,0,217,2,87793,0,4106,0,2210
22390,node,0,217,0,87795,1,4105,0,2210
22400,node,0,217,22,87773,1,4105,1,2209
22410,node,0,217,4,87791,0,4106,0,2210
22440,node,1,216,23,87772,2,4104,3,2207
22450,node,0,217,12,87783,1,4105,0,2210
22460,node,0,217,8,87787,1,4105,0,2210
22470,node,0,217,4,87791,0,4106,0,2210
22480,node,0,217,1,87794,0,4106,0,2210
22490,node,0,217,2,87793,1,4105,0,2210
22510,node,0,217,3,87792,0,4106,0,2210
22520,node,0,217,3,87792,1,4105,0,2210
22630,node,0,217,2,87793,0,4106,0,2210
22660,node,0,217,3,87792,0,4106,0,2210
22680,node,0,217,3,87792,0,4106,0,2210
22690,node,0,217,1,87794,0,4106,0,2210
22710,node,0,217,2,87793,0,4106,0,2210
22730,node,0,217,2,87793,0,4106,0,2210
22770,node,0,217,6,87789,0,4106,1,2209
22800,node,0,217,3,87792,0,4106,0,2210
22810,node,0,217,2,87793,1,4105,0,2210
22820,node,0,217,16,87779,2,4104,0,2210
22840,node,0,217,81,87714,0,4106,0,2210
22850,node,0,217,19,87776,1,4105,1,2209
22860,node,0,217,4,87791,0,4106,0,2210
22870,node,0,217,10,87785,1,4105,1,2209
22880,node,0,217,29,87766,0,4106,2,2208
22890,node,0,217,133,87662,6,4100,4,2206
22910,node,0,217,3,87792,0,4106,0,2210
22920,node,0,217,7,87788,0,4106,1,2209
22930,node,0,217,90,87705,2,4104,0,2210
22940,node,0,217,1,87794,0,4106,0,2210
22950,node,0,217,2,87793,0,4106,0,2210
22960,node,0,217,16,87779,0,4106,1,2209
23040,node,0,217,1,87794,1,4105,0,2210
23060,node,0,217,1,87794,0,4106,0,2210
23070,node,0,217,9,87786,1,4105,0,2210
23090,node,0,217,7,87788,0,4106,0,2210
23100,node,0,217,3,87792,0,4106,0,2210
23110,node,0,217,6,87789,1,4105,0,2210
23150,node,0,217,26,87769,1,4105,1,2209
23160,node,16,201,4313,83482,224,3882,121,2089
23180,node,0,217,17,87778,2,4104,0,2210
23190,node,0,217,138,87657,8,4098,2,2208
23200,node,0,217,197,87598,11,4095,4,2206
23210,node,0,217,2,87793,0,4106,0,2210
23220,node,0,217,179,87616,8,4098,3,2207
23230,node,0,217,0,87795,1,4105,0,2210
23240,node,0,217,142,87653,12,4094,2,2208
23250,node,0,217,3,87792,0,4106,0,2210
23260,node,0,217,32,87763,0,4106,0,2210
23300,node,0,217,7,87788,1,4105,1,2209
23310,node,3,214,428,87367,22,4084,8,2202
23330,node,0,217,1,87794,0,4106,1,2209
23340,node,0,217,1,87794,0,4106,0,2210
23360,node,0,217,57,87738,3,4103,0,2210
23380,node,0,217,2,87793,0,4106,0,2210
23390,node,0,217,16,87779,0,4106,0,2210
23410,node,0,217,1,87794,0,4106,0,2210
23430,node,0,217,16,87779,0,4106,1,2209
23440,node,0,217,92,87703,4,4102,1,2209
23460,node,0,217,12,87783,1,4105,1,2209
23470,node,0,217,70,87725,0,4106,1,2209
23480,node,0,217,31,87764,2,4104,2,2208
23490,node,0,217,151,87644,3,4103,9,2201
23500,node,0,217,46,87749,1,4105,3,2207
23510,node,0,217,24,87771,2,4104,4,2206
23520,node,0,217,8,87787,1,4105,2,2208
23530,node,0,217,1,87794,1,4105,1,2209
23540,node,0,217,14,87781,0,4106,3,2207
23550,node,4,213,818,86977,36,4070,34,2176
23570,node,0,217,26,87769,2,4104,2,2208
23580,node,0,217,45,87750,3,4103,4,2206
23590,node,0,217,95,87700,1,4105,4,2206
23600,node,1,216,421,87374,13,4093,20,2190
23610,node,1,216,172,87623,13,4093,5,2205
23620,node,1,216,108,87687,8,4098,8,2202
23630,node,0,217,30,87765,1,4105,3,2207
23640,node,0,217,2,87793,0,4106,0,2210
23650,node,0,217,18,87777,0,4106,0,2210
23660,node,30,187,6452,81343,318,3788,211,1999
23690,node,0,217,1,87794,0,4106,0,2210
23770,node,0,217,1,87794,0,4106,0,2210
23800,node,0,217,1,87794,0,4106,0,2210
23810,node,0,217,0,87795,1,4105,0,2210
23820,node,0,217,2,87793,0,4106,1,2209
23850,node,0,217,1,87794,0,4106,0,2210
23870,node,0,217,1,87794,0,4106,0,2210
23880,node,0,217,47,87748,4,4102,1,2209
23900,node,0,217,3,87792,0,4106,0,2210
23910,node,0,217,6,87789,0,4106,1,2209
23920,node,0,217,6,87789,1,4105,0,2210
23930,node,1,216,86,87709,0,4106,5,2205
23940,node,0,217,11,87784,0,4106,0,2210
23950,node,0,217,4,87791,0,4106,2,2208
23960,node,0,217,3,87792,1,4105,0,2210
23970,node,0,217,1,87794,0,4106,0,2210
23980,node,0,217,9,87786,0,4106,0,2210
23990,node,5,212,774,87021,26,4080,27,2183
24000,node,0,217,2,87793,0,4106,0,2210
24020,node,0,217,16,87779,1,4105,1,2209
24030,node,0,217,13,87782,0,4106,0,2210
24040,node,2,215,355,87440,11,4095,13,2197
24060,node,1,216,0,87795,0,4106,0,2210
24070,node,0,217,2,87793,0,4106,0,2210
24080,node,0,217,3,87792,0,4106,0,2210
